timestamp          , open    , high    , low     , close   , volume, rsi_14            , is_target_date, rsi_below_30, rsi_above_70, time_after_0917, prev_high, prev_low, prev_close, prev_rsi          , potential_entry
2024-10-25 13:25:00, 24104.4 , 24105.65, 24101.0 , 24101.0 ,      0, 50.0              , False         , False       , False       , True           ,          ,         ,           ,                   , False
2024-10-25 13:26:00, 24101.05, 24114.2 , 24097.4 , 24111.75,      0, 50.0              , False         , False       , False       , True           ,  24105.65, 24101.0 ,   24101.0 , 50.0              , False
2024-10-25 13:27:00, 24111.7 , 24111.7 , 24104.6 , 24105.0 ,      0, 50.0              , False         , False       , False       , True           ,  24114.2 , 24097.4 ,   24111.75, 50.0              , False
2024-10-25 13:28:00, 24106.0 , 24109.5 , 24103.0 , 24109.05,      0, 50.0              , False         , False       , False       , True           ,  24111.7 , 24104.6 ,   24105.0 , 50.0              , False
2024-10-25 13:29:00, 24109.2 , 24113.75, 24107.55, 24111.85,      0, 50.0              , False         , False       , False       , True           ,  24109.5 , 24103.0 ,   24109.05, 50.0              , False
2024-10-25 13:30:00, 24111.7 , 24114.85, 24103.7 , 24104.25,      0, 50.0              , False         , False       , False       , True           ,  24113.75, 24107.55,   24111.85, 50.0              , False
2024-10-25 13:31:00, 24104.3 , 24111.5 , 24102.4 , 24110.35,      0, 50.0              , False         , False       , False       , True           ,  24114.85, 24103.7 ,   24104.25, 50.0              , False
2024-10-25 13:32:00, 24110.55, 24111.95, 24106.65, 24107.5 ,      0, 50.0              , False         , False       , False       , True           ,  24111.5 , 24102.4 ,   24110.35, 50.0              , False
2024-10-25 13:33:00, 24108.5 , 24109.8 , 24106.55, 24108.0 ,      0, 50.0              , False         , False       , False       , True           ,  24111.95, 24106.65,   24107.5 , 50.0              , False
2024-10-25 13:34:00, 24109.6 , 24121.6 , 24105.55, 24106.25,      0, 50.0              , False         , False       , False       , True           ,  24109.8 , 24106.55,   24108.0 , 50.0              , False
2024-10-25 13:35:00, 24106.85, 24118.7 , 24106.7 , 24115.6 ,      0, 50.0              , False         , False       , False       , True           ,  24121.6 , 24105.55,   24106.25, 50.0              , False
2024-10-25 13:36:00, 24115.1 , 24121.05, 24113.3 , 24117.05,      0, 50.0              , False         , False       , False       , True           ,  24118.7 , 24106.7 ,   24115.6 , 50.0              , False
2024-10-25 13:37:00, 24117.3 , 24118.8 , 24104.05, 24105.8 ,      0, 50.0              , False         , False       , False       , True           ,  24121.05, 24113.3 ,   24117.05, 50.0              , False
2024-10-25 13:38:00, 24104.95, 24108.3 , 24097.45, 24102.75,      0, 50.0              , False         , False       , False       , True           ,  24118.8 , 24104.05,   24105.8 , 50.0              , False
2024-10-25 13:39:00, 24102.6 , 24103.95, 24100.55, 24101.85,      0, 50.614605929138555, False         , False       , False       , True           ,  24108.3 , 24097.45,   24102.75, 50.0              , False
2024-10-25 13:40:00, 24101.9 , 24101.9 , 24092.0 , 24094.8 ,      0, 45.60717686563343 , False         , False       , False       , True           ,  24103.95, 24100.55,   24101.85, 50.614605929138555, False
2024-10-25 13:41:00, 24094.9 , 24111.25, 24094.65, 24111.25,      0, 56.43693670049728 , False         , False       , False       , True           ,  24101.9 , 24092.0 ,   24094.8 , 45.60717686563343 , False
2024-10-25 13:42:00, 24111.4 , 24120.4 , 24111.4 , 24119.7 ,      0, 60.7590148660122  , False         , False       , False       , True           ,  24111.25, 24094.65,   24111.25, 56.43693670049728 , False
2024-10-25 13:43:00, 24119.5 , 24123.8 , 24118.1 , 24120.8 ,      0, 61.29732902523145 , False         , False       , False       , True           ,  24120.4 , 24111.4 ,   24119.7 , 60.7590148660122  , False
2024-10-25 13:44:00, 24121.55, 24131.2 , 24120.25, 24130.15,      0, 65.61516778086511 , False         , False       , False       , True           ,  24123.8 , 24118.1 ,   24120.8 , 61.29732902523145 , False
2024-10-25 13:45:00, 24130.4 , 24134.2 , 24124.95, 24126.65,      0, 62.791164876258875, False         , False       , False       , True           ,  24131.2 , 24120.25,   24130.15, 65.61516778086511 , False
2024-10-25 13:46:00, 24128.2 , 24130.05, 24123.35, 24126.5 ,      0, 62.66668317861857 , False         , False       , False       , True           ,  24134.2 , 24124.95,   24126.65, 62.791164876258875, False
2024-10-25 13:47:00, 24127.7 , 24128.25, 24119.4 , 24122.3 ,      0, 59.13183294223697 , False         , False       , False       , True           ,  24130.05, 24123.35,   24126.5 , 62.66668317861857 , False
2024-10-25 13:48:00, 24122.75, 24123.3 , 24118.0 , 24119.95,      0, 57.188071269352555, False         , False       , False       , True           ,  24128.25, 24119.4 ,   24122.3 , 59.13183294223697 , False
2024-10-25 13:49:00, 24119.55, 24121.0 , 24115.5 , 24116.6 ,      0, 54.44076233003906 , False         , False       , False       , True           ,  24123.3 , 24118.0 ,   24119.95, 57.188071269352555, False
2024-10-25 13:50:00, 24116.2 , 24120.7 , 24115.65, 24118.4 ,      0, 55.67296767258879 , False         , False       , False       , True           ,  24121.0 , 24115.5 ,   24116.6 , 54.44076233003906 , False
2024-10-25 13:51:00, 24118.55, 24123.6 , 24116.25, 24121.7 ,      0, 57.919995911876995, False         , False       , False       , True           ,  24120.7 , 24115.65,   24118.4 , 55.67296767258879 , False
2024-10-25 13:52:00, 24122.9 , 24124.95, 24120.25, 24124.95,      0, 60.06696737220798 , False         , False       , False       , True           ,  24123.6 , 24116.25,   24121.7 , 57.919995911876995, False
2024-10-25 13:53:00, 24126.55, 24129.1 , 24122.25, 24123.9 ,      0, 59.019272137157905, False         , False       , False       , True           ,  24124.95, 24120.25,   24124.95, 60.06696737220798 , False
2024-10-25 13:54:00, 24122.0 , 24128.75, 24118.05, 24120.5 ,      0, 55.63532042150458 , False         , False       , False       , True           ,  24129.1 , 24122.25,   24123.9 , 59.019272137157905, False
2024-10-25 13:55:00, 24120.6 , 24121.75, 24113.95, 24118.0 ,      0, 53.21906243404711 , False         , False       , False       , True           ,  24128.75, 24118.05,   24120.5 , 55.63532042150458 , False
2024-10-25 13:56:00, 24117.5 , 24120.85, 24111.75, 24114.65,      0, 50.080363477123456, False         , False       , False       , True           ,  24121.75, 24113.95,   24118.0 , 53.21906243404711 , False
2024-10-25 13:57:00, 24114.7 , 24114.85, 24106.1 , 24109.3 ,      0, 45.468400822128054, False         , False       , False       , True           ,  24120.85, 24111.75,   24114.65, 50.080363477123456, False
2024-10-25 13:58:00, 24109.7 , 24111.85, 24104.55, 24110.0 ,      0, 46.16694881129922 , False         , False       , False       , True           ,  24114.85, 24106.1 ,   24109.3 , 45.468400822128054, False
2024-10-25 13:59:00, 24110.15, 24111.35, 24106.45, 24108.75,      0, 45.0569900453733  , False         , False       , False       , True           ,  24111.85, 24104.55,   24110.0 , 46.16694881129922 , False
2024-10-25 14:00:00, 24109.2 , 24112.55, 24098.3 , 24106.8 ,      0, 43.30774549259455 , False         , False       , False       , True           ,  24111.35, 24106.45,   24108.75, 45.0569900453733  , False
2024-10-25 14:01:00, 24106.85, 24113.35, 24106.0 , 24106.3 ,      0, 42.848396252695686, False         , False       , False       , True           ,  24112.55, 24098.3 ,   24106.8 , 43.30774549259455 , False
2024-10-25 14:02:00, 24107.25, 24107.45, 24098.9 , 24104.15,      0, 40.84234847809259 , False         , False       , False       , True           ,  24113.35, 24106.0 ,   24106.3 , 42.848396252695686, False
2024-10-25 14:03:00, 24105.05, 24107.15, 24100.95, 24106.25,      0, 43.618900160174576, False         , False       , False       , True           ,  24107.45, 24098.9 ,   24104.15, 40.84234847809259 , False
2024-10-25 14:04:00, 24106.45, 24110.45, 24104.9 , 24107.95,      0, 45.835189095625914, False         , False       , False       , True           ,  24107.15, 24100.95,   24106.25, 43.618900160174576, False
2024-10-25 14:05:00, 24107.35, 24108.65, 24101.65, 24105.75,      0, 43.454586518205005, False         , False       , False       , True           ,  24110.45, 24104.9 ,   24107.95, 45.835189095625914, False
2024-10-25 14:06:00, 24104.5 , 24112.2 , 24103.9 , 24111.95,      0, 51.15419795922231 , False         , False       , False       , True           ,  24108.65, 24101.65,   24105.75, 43.454586518205005, False
2024-10-25 14:07:00, 24111.7 , 24112.95, 24107.45, 24110.0 ,      0, 48.898928826452966, False         , False       , False       , True           ,  24112.2 , 24103.9 ,   24111.95, 51.15419795922231 , False
2024-10-25 14:08:00, 24109.55, 24115.7 , 24109.55, 24114.25,      0, 53.6909824142834  , False         , False       , False       , True           ,  24112.95, 24107.45,   24110.0 , 48.898928826452966, False
2024-10-25 14:09:00, 24114.85, 24123.5 , 24114.5 , 24120.15,      0, 59.3850814187528  , False         , False       , False       , True           ,  24115.7 , 24109.55,   24114.25, 53.6909824142834  , False
2024-10-25 14:10:00, 24120.9 , 24123.3 , 24111.2 , 24117.55,      0, 56.11082904225681 , False         , False       , False       , True           ,  24123.5 , 24114.5 ,   24120.15, 59.3850814187528  , False
2024-10-25 14:11:00, 24116.2 , 24117.15, 24105.0 , 24110.1 ,      0, 47.9523002871582  , False         , False       , False       , True           ,  24123.3 , 24111.2 ,   24117.55, 56.11082904225681 , False
2024-10-25 14:12:00, 24109.45, 24110.65, 24106.05, 24107.25,      0, 45.242218918074194, False         , False       , False       , True           ,  24117.15, 24105.0 ,   24110.1 , 47.9523002871582  , False
2024-10-25 14:13:00, 24106.85, 24108.05, 24101.0 , 24104.55,      0, 42.77575827564475 , False         , False       , False       , True           ,  24110.65, 24106.05,   24107.25, 45.242218918074194, False
2024-10-25 14:14:00, 24105.05, 24107.6 , 24098.5 , 24101.6 ,      0, 40.19724418993467 , False         , False       , False       , True           ,  24108.05, 24101.0 ,   24104.55, 42.77575827564475 , False
2024-10-25 14:15:00, 24101.6 , 24106.6 , 24099.5 , 24106.55,      0, 46.071562733885834, False         , False       , False       , True           ,  24107.6 , 24098.5 ,   24101.6 , 40.19724418993467 , False
2024-10-25 14:16:00, 24106.45, 24107.25, 24101.6 , 24105.45,      0, 45.013405188563404, False         , False       , False       , True           ,  24106.6 , 24099.5 ,   24106.55, 46.071562733885834, False
2024-10-25 14:17:00, 24106.2 , 24106.85, 24089.85, 24094.7 ,      0, 36.25076420775559 , False         , False       , False       , True           ,  24107.25, 24101.6 ,   24105.45, 45.013405188563404, False
2024-10-25 14:18:00, 24094.6 , 24101.8 , 24089.5 , 24097.45,      0, 39.49557374961933 , False         , False       , False       , True           ,  24106.85, 24089.85,   24094.7 , 36.25076420775559 , False
2024-10-25 14:19:00, 24099.05, 24099.05, 24091.45, 24095.55,      0, 38.054373289815146, False         , False       , False       , True           ,  24101.8 , 24089.5 ,   24097.45, 39.49557374961933 , False
